mt_main_poi_id	mt_poi_cate3_name	poi_name	brand_name
351032	其他烧烤	科尔沁烤羊腿	科尔沁烤羊腿 
351704	其他日本菜	大口咖喱屋	大口咖喱屋 
351728	其他烧烤	西单烤翅	西单烤翅 
351736	其他火锅	重庆渝大蓉川菜火锅	重庆渝大蓉川菜火锅 
351800	其他火锅	火中雪冰火锅	火中雪冰火锅 
351864	其他火锅	安诚居干锅鸭头（华威店）	安诚居干锅鸭头 
352528	其他烧烤	锦州烧烤	锦州烧烤 
352540	其他火锅	聚缘情餐厅	聚缘情餐厅 
352580	其他烧烤	烤翅一绝	烤翅一绝 
352664	其他火锅	四川红杨子小吃	四川红杨子小吃 
352664	其他火锅	四川红杨子小吃	杨子小吃 
352760	其他烧烤	鱿翅双雄烧烤（双清路店）	鱿翅双雄 
352760	其他烧烤	鱿翅双雄烧烤（双清路店）	鱿翅双雄烧烤 
352764	其他火锅	陈记四川简阳汤	陈记四川简阳汤 
353400	其他烧烤	震东方夜市	震东方夜市 
353460	其他西餐	Luga's Villa	Luga's Villa 
353596	其他火锅	鸿顺斋（景泰店）	鸿顺斋 
353948	其他烧烤	绝味鸭脖（东四二店）	绝味鸭脖 
354128	其他烧烤	零零几私家小烤（蓝岛店）	零零几私家小烤 
354268	其他自助餐	康悦金海国际商务会馆	康悦金海国际商务会馆 
354400	其他自助餐	郭记食谱	郭记食谱 
354464	其他烧烤	小思烤鸡翅（丰益桥店）	小思烤鸡翅 
354508	其他火锅	真友火锅	真友面 
354508	其他火锅	真友火锅	真友火锅 
354528	其他烧烤	小路邑音乐烧烤广场	小路邑音乐烧烤广场 
354772	其他西餐	百万庄园（广安门店）	百万庄园 
354816	其他西餐	瑞司餐吧	瑞司餐吧 
355000	其他烧烤	七里香烤翅	七里香烤翅 
355448	其他火锅	川珍珍火锅	川珍珍火锅 
355516	其他自助餐	库斯科巴西烤肉	库斯科巴西烤肉 
355536	其他烧烤	客串无主题音乐烤吧	客串无主题音乐烤吧 
355944	其他火锅	80院串香诱惑	80院串香诱惑 
355968	其他火锅	筋头巴脑老鸭汤	筋头巴脑老鸭汤 
356108	其他火锅	鹅为先竹荪鹅（丰益桥店）	鹅为先竹荪鹅 
356136	其他烧烤	圆炉烤串	圆炉烤串 
356244	其他烧烤	粤来粤酷	粤来粤酷 
356392	其他火锅	天地添香火锅城（晓月中路店）	天地添香火锅城 
356552	其他火锅	丁丁洋回转自助火锅（十里河店）	丁丁洋回转自助火锅 
356596	其他自助餐	分私苑	分私苑 
356780	其他火锅	小刘涮鲜肉（大川店）	小刘涮鲜肉 
356824	其他日本菜	一泰寿司回转	一泰寿司回转 
357128	其他烧烤	兄弟烤吧	兄弟烤吧 
357180	其他火锅	京城一锅棒骨王	京城一锅棒骨王 
357352	其他日本菜	樱花屋日本料理（国际饭店店）	樱花屋 
357476	其他火锅	品吧港式火锅	品吧港式火锅 
357996	其他烧烤	石榴树餐厅	石榴树餐厅 
357996	其他烧烤	石榴树餐厅	石榴树 
358024	其他火锅	碧香苑香辣锅	碧香苑香辣锅 
358032	其他日本菜	长野拉面（SOHO尚都店）	长野拉面 
358072	其他烧烤	老七烧全羊	老七烧全羊 
358412	其他日本菜	平成屋	平成屋 
358436	其他烧烤	兄弟连海鲜串吧（通州店）	兄弟连海鲜串吧 
358588	其他烧烤	绝味鸭脖（阜成门店）	绝味鸭脖 
358756	其他烧烤	冰城串吧（北沙滩店）	冰城串吧 
358832	其他火锅	阿秀小涮锅	阿秀小涮锅 
358880	其他火锅	芭比芭比火锅	芭比芭比火锅 
358988	其他火锅	吉盛友缘	吉盛友缘 
359200	其他西餐	云顶	云顶 
359336	其他火锅	鼎福临台湾火锅（潘家园店）	鼎福临台湾火锅 
359400	其他烧烤	香田禾	香田禾 
359532	其他日本菜	乾山寿司（尚都西塔店）	乾山寿司 
359588	其他西餐	欧亚风味扒烤屋	欧亚风味扒烤屋 
359716	其他烧烤	西屋往事自动涮烤吧（交道口店）	西屋往事自动涮烤吧 
359804	其他烧烤	顺风庄园	顺风庄园 
359904	其他烧烤	龙娃炭烤羊腿（亚运村店）	龙娃炭烤羊腿 
360132	其他火锅	青山一锅鱼	青山一锅鱼 
360392	其他火锅	一元利馋嘴鱼	一元利馋嘴鱼 
360748	其他日本菜	松茗露日本料理	松茗露日本料理 
360896	其他火锅	奇火锅	奇火锅 
360900	其他烧烤	草原红烤全羊	草原红烤全羊 
361172	其他火锅	好佳老鸭汤	好佳老鸭汤 
361488	其他火锅	火	火 
362212	其他烧烤	大杂院	大杂院 
362384	其他火锅	蒙妹儿肥羊时尚火锅	蒙妹儿肥羊时尚火锅 
362460	其他火锅	翠峰苑火锅（望京店）	翠峰苑火锅 
362672	其他火锅	品味OK自助豆捞	品味OK自助豆捞 
362680	其他火锅	俪香风尚餐厅	俪香风尚餐厅 
362772	其他烧烤	酒号烤肉	酒号烤肉 
362844	其他火锅	重庆鸡公煲	重庆鸡公煲 
362900	其他烧烤	杨大胡子烧烤	杨大胡子烧烤 
362940	其他烧烤	冰城大木屋串吧	冰城大木屋串吧 
363024	其他自助餐	首都机场朗豪酒店The Place餐厅	首都机场朗豪酒店The Place餐厅 
363024	其他自助餐	首都机场朗豪酒店The Place餐厅	The Place 
363044	其他烧烤	开阳桥烤翅店	开阳桥烤翅店 
363212	其他烧烤	好好羊烧烤	好好羊烧烤 
363300	其他烧烤	华成串吧	华成串吧 
363316	其他火锅	城市厨房	城市厨房 
363692	其他火锅	锅色天鲜	锅色天鲜 
363864	其他烧烤	雅苑南门烧烤摊	雅苑南门烧烤摊 
364216	其他火锅	8号苑秘制火锅（80后主题店）	8号苑秘制火锅 
364216	其他火锅	8号苑秘制火锅（80后主题店）	80后主题火锅餐厅 
364216	其他火锅	8号苑秘制火锅（80后主题店）	8号苑 
364232	其他火锅	渔夫石锅鱼	渔夫石锅鱼 
364352	其他火锅	好佳老鸭汤（垂杨柳店）	好佳老鸭汤 
364420	其他火锅	味到台湾火锅	味到台湾火锅 
364532	其他烧烤	龙娃炭烤羊腿（万丰路店）	龙娃炭烤羊腿 
364768	其他火锅	京南第一涮（南海子公园店）	京南第一涮 
365104	其他火锅	万方豆捞（望京店）	万方豆捞 
365316	其他自助餐	方恒假日酒店锦绣西餐厅	方恒假日酒店锦绣西餐厅 
365316	其他自助餐	方恒假日酒店锦绣西餐厅	方恒假日酒店宴会厅 
365316	其他自助餐	方恒假日酒店锦绣西餐厅	方恒假日酒店锦绣餐厅 
365316	其他自助餐	方恒假日酒店锦绣西餐厅	望京智选假日酒店宴会厅 
365316	其他自助餐	方恒假日酒店锦绣西餐厅	方恒假日酒店大堂吧 
365316	其他自助餐	方恒假日酒店锦绣西餐厅	锦绣西餐厅 
365316	其他自助餐	方恒假日酒店锦绣西餐厅	北京方恒假日酒店自助餐厅 
365336	其他烧烤	小胡特色烤羊腿	小胡特色烤羊腿 
365344	其他火锅	广顺阁时尚精品火锅	广顺阁时尚精品火锅 
365508	其他火锅	鸭掌煌火锅	鸭掌煌火锅 
365588	其他火锅	咿品旺涮涮吧	咿品旺涮涮吧 
365716	其他火锅	锅里壮（宝产胡同店）	锅里壮 
365752	其他自助餐	英才会所餐厅	英才会所餐厅 
366116	其他西餐	图瑞的非洲之家	图瑞的非洲之家 
366216	其他烧烤	串姐客栈	串姐客栈 
366364	其他烧烤	大味道烧烤	大味道烧烤 
366616	其他火锅	蜀奇香	蜀奇香 
366788	其他西餐	北欧小聚	北欧小聚 
367184	其他火锅	涮涮吧	涮涮吧 
367480	其他烧烤	翅道鱼	翅道鱼 
367540	其他烧烤	哆哆烤吧	哆哆烤吧 
367568	其他火锅	八百里小肥鹅	八百里小肥鹅 
367588	其他烧烤	桥下烤翅	桥下烤翅 
367640	其他烧烤	关二碳烤羊腿（小西天店）	关二碳烤羊腿 
367708	其他日本菜	和一日本料理	和一日本料理 
367928	其他西餐	皇后饼店（三里屯店）	皇后饼店 
368020	其他西餐	CHAO潮	chao潮 
368020	其他西餐	CHAO潮	CHAO潮 
368056	其他火锅	山城小辣椒火锅店	山城小辣椒火锅店 
368172	其他火锅	宽坐河鲜馆	宽坐河鲜馆 
368184	其他烧烤	狼行天下串烧店	狼行天下串烧店 
368316	其他火锅	糊涂妹	糊涂妹 
368448	其他火锅	隆玉祥源	隆玉祥源 
368720	其他自助餐	铁木真烧烤涮（风雅园店）	铁木真 
368808	其他火锅	兴华火锅	兴华火锅 
368808	其他火锅	兴华火锅	兴国华家常菜湘爱湘菜馆 
368980	其他火锅	荣王府筋头巴脑	荣王府筋头巴脑 
369068	其他火锅	狗肉火锅	狗肉火锅 
369140	其他火锅	河南固始汉鹅块	河南固始汉鹅块 
369148	其他火锅	黄金甲	黄金甲 
369296	其他烧烤	国志烧烤	国志烧烤 
369544	其他火锅	水中月时尚火锅	水中月火锅 
369544	其他火锅	水中月时尚火锅	水中月时尚火锅 
369692	其他火锅	山佳府火锅烧烤	山佳府烧烤 
369692	其他火锅	山佳府火锅烧烤	山佳府火锅烧烤 
369864	其他烧烤	小张羊肉串	小张羊肉串 
369972	其他火锅	八卦炉火锅	八卦炉火锅 
370032	其他自助餐	红厨畅怀铁板烧自助	红厨畅怀铁板烧自助 
370312	其他火锅	九品露镁家猪肚鸡	九品露镁家猪肚鸡 
370348	其他烧烤	幸福门烤羊腿（赵公口店）	幸福门烤羊腿 
370392	其他烧烤	源霖碳烤羊腿	源霖碳烤羊腿 
370432	其他自助餐	镜湖国际酒店自助餐	镜湖国际酒店自助餐 
370680	其他烧烤	串福居特味烧烤（物资学院路店）	串福居特味烧烤 
371064	其他西餐	呀咪咖喱屋（大钟寺店）	呀咪咖喱屋 
371072	其他火锅	潮州牛肉丸火锅	潮州牛肉丸火锅 
371080	其他火锅	京门老爆三（马家堡店）	京门老爆三 
371084	其他烧烤	自助烧烤	自助烧烤 
371176	其他火锅	红辣椒重庆火锅	红辣椒重庆火锅 
371300	其他烧烤	老北京碳锅炙子烤肉	老北京碳锅炙子烤肉 
371684	其他火锅	如意春餐厅	如意春餐厅 
371744	其他火锅	品尚轩港式回转餐厅	品尚轩港式回转餐厅 
371856	其他火锅	瑞祥居千方老鸭汤	瑞祥居千方老鸭汤 
371916	其他火锅	佳泽一品自助火锅店	佳泽一品自助火锅店 
371916	其他火锅	佳泽一品自助火锅店	云龙佳泽一品自助火锅 
372016	其他火锅	一品滇香云南野生菌火锅	一品滇香云南野生菌火锅 
372100	其他西餐	拉斯维加斯俱乐部	拉斯维加斯俱乐部 
372264	其他火锅	羊村蝎子府	羊村蝎子府 
372284	其他火锅	金路易港式火锅	金路易港式火锅 
372944	其他火锅	蜀香园火锅餐馆	蜀蒙园火锅居 
372944	其他火锅	蜀香园火锅餐馆	蜀香园火锅餐馆 
373176	其他火锅	爱尚锅	爱尚锅 
373472	其他烧烤	长白山烧烤	长白山烧烤 
373936	其他日本菜	铃木食堂（小菊儿胡同店）	铃木食堂 
374120	其他日本菜	乾山寿司（好运街店）	乾山寿司 
374388	其他烧烤	可心烧烤涮肚（百子湾店）	可心烧烤涮肚 
374604	其他火锅	涟水源	涟水源 
374664	其他西餐	Cheese And Wine Made in Heaven	Cheese And Wine Made in Heaven 
374664	其他西餐	Cheese And Wine Made in Heaven	Cheese and Wine Made in Heaven 
374692	其他火锅	顺风肥牛（宋家庄店）	顺风肥牛 
374736	其他火锅	鸡味煲	鸡味煲 
374800	其他烧烤	酷烤	酷烤 
374976	其他火锅	友情涮烤吧	友情涮烤吧 
375160	其他烧烤	同聚福串吧（和平里店）	同聚福串吧 
375168	其他火锅	鸿尚居	鸿尚居 
375440	其他烧烤	绝味鸭脖（传媒大学店）	绝味鸭脖 
375476	其他烧烤	坝上炭烤羊腿	坝上炭烤羊腿 
375640	其他烧烤	巴西烤肉	巴西烤肉 
375688	其他火锅	张老坎火锅（外馆斜街店）	张老坎火锅 
375784	其他烧烤	绝味鸭脖（美廉美新龙店）	绝味鸭脖 
375804	其他火锅	猫王子涮锅坊	猫王子涮锅坊 
376072	其他火锅	赖皮鱼冷火锅	蜀芳赖皮鱼火锅家常菜 
376072	其他火锅	赖皮鱼冷火锅	赖皮鱼冷火锅 
376152	其他烧烤	168烤吧	168烤吧 
376344	其他烧烤	红楼串吧	红楼串吧 
376668	其他火锅	珍逸食神海派火锅会所	珍逸食神海派火锅会所 
376828	其他烧烤	马连道夜市排档	马连道夜市排档 
376852	其他日本菜	Marcello	Marcello 
376928	其他烧烤	哈哈秘制烧烤屋	哈哈秘制烧烤屋 
377744	其他火锅	德口福涮肉	德口福涮肉 
377824	其他烧烤	绝味鸭脖（苹果园地铁站店）	绝味鸭脖 
377856	其他火锅	品来坊	品来坊 
378016	其他火锅	六点半自行车文化主题餐厅	六点半自行车文化主题餐厅 
378072	其他火锅	金羊馆	金羊馆 
378348	其他日本菜	稻谷乡	稻谷香 
378348	其他日本菜	稻谷乡	稻谷乡 
378352	其他日本菜	和风细雨（龙湾店）	和风细雨·悦食汇 
378480	其他西餐	加勒比海风情餐厅	加勒比海风情餐厅 
378568	其他烧烤	很久以前烤串坊（物资学院店）	很久以前烤串坊 
378568	其他烧烤	很久以前烤串坊（物资学院店）	很久以前烤肉 
378568	其他烧烤	很久以前烤串坊（物资学院店）	很久以前烤串坊(物资学院路店)(代购) 
378568	其他烧烤	很久以前烤串坊（物资学院店）	很久很久以前烤肉 
379052	其他火锅	金典香	金典香 
379060	其他烧烤	小夏肉串	小夏肉串 
379156	其他火锅	富宇新重庆鸳鸯火锅	富字新重庆鸳鸯火锅 
379156	其他火锅	富宇新重庆鸳鸯火锅	富宇新重庆鸳鸯火锅 
379336	其他火锅	的士之家	的士之家 
379400	其他烧烤	嘎嘎香（大串店）	嘎嘎香 
379436	其他火锅	重庆刘一手（工体店）	重庆刘一手 
379436	其他火锅	重庆刘一手（工体店）	重庆刘一手心火锅 
379436	其他火锅	重庆刘一手（工体店）	刘一手火锅 
379552	其他火锅	锅吧火锅店	锅吧火锅店 
379908	其他烧烤	无烟烧烤店	无烟烧烤店 
379992	其他火锅	35自主火锅店	35自主火锅店 
380072	其他火锅	渝满天重庆火锅	渝满天重庆火锅 
380144	其他烧烤	老毛烧烤	老毛烧烤 
380484	其他烧烤	聚龙城串吧	聚龙城串吧 
380520	其他烧烤	亿百度烤肉	亿百度烤肉 
380580	其他西餐	Wagas（中信泰富店）	wagas 
380604	其他火锅	川福火锅（闵行店）	川福火锅 
380620	其他西餐	都柏林	都柏林 
380768	其他火锅	小城火锅（潍坊店）	小城火锅 
380772	其他火锅	小肥羊（陆家浜店）	小肥羊 
380772	其他火锅	小肥羊（陆家浜店）	小肥羊 陆家浜店 
380896	其他日本菜	海宫	海之幸 
380896	其他日本菜	海宫	海宫 
380948	其他火锅	三人行骨头王火锅（东诸安浜路店）	三人行骨头王火锅 
380964	其他日本菜	味千拉面（七宝店）	味千拉面 
380968	其他日本菜	山里日本料理（茂名南路店）	山里日本料理 
381020	其他火锅	陌生人火锅餐厅（博山东路店）	陌生人火锅餐厅 
381024	其他自助餐	上海富豪东亚酒店（咖啡厅店）	富豪东亚酒店 
381024	其他自助餐	上海富豪东亚酒店（咖啡厅店）	富豪东亚酒店代代木日餐厅 
381024	其他自助餐	上海富豪东亚酒店（咖啡厅店）	上海富豪东亚酒店 
381024	其他自助餐	上海富豪东亚酒店（咖啡厅店）	富豪东亚酒店岩奈贺日餐厅 
381060	其他西餐	墨西哥灵得餐厅（虹梅路店）	墨西哥灵得餐厅 
381112	其他火锅	台台缘时尚火锅（浦东大道店）	台台缘时尚火锅 
381128	其他自助餐	花园饭店玫瑰咖啡厅（茂名南路店）	花园饭店玫瑰咖啡厅 
381212	其他火锅	旺旺火锅楼（舟山路店）	旺旺火锅楼 
381284	其他火锅	谭火锅（共康店）	谭氏火锅 
381284	其他火锅	谭火锅（共康店）	谭火锅 
381304	其他火锅	小花牛酒楼	小花牛酒楼 
381356	其他西餐	豪享来（上海东江湾店）	豪享来 
381380	其他日本菜	菊川屋	菊川屋 
381444	其他自助餐	虹桥喜来登Cafe Bistro餐厅	虹桥喜来登Cafe Bistro餐厅 
381448	其他日本菜	花筐	花筐 
381472	其他火锅	牧羊人家（天山店）	牧羊人家 
381508	其他火锅	蜀华火锅（年家浜路店）	蜀华楼 
381520	其他日本菜	和风海鲜日本料理	和风海鲜日本料理 
381556	其他西餐	ROOF 325 Rooftop Restaurant & Bar	ROOF 325 Rooftop Restaurant & Bar 
381556	其他西餐	ROOF 325 Rooftop Restaurant & Bar	Kathleen's 5 Rooftop Restaurant & Bar 
381556	其他西餐	ROOF 325 Rooftop Restaurant & Bar	roof325 
381556	其他西餐	ROOF 325 Rooftop Restaurant & Bar	ROOF325Rooftop Restaurant 
381556	其他西餐	ROOF 325 Rooftop Restaurant & Bar	Kathleen's 5 
381564	其他火锅	一哥肥牛火锅海鲜酒家（打浦路店）	一哥火锅海鲜酒家 
381660	其他火锅	清梅居（黄河路店）	清梅居 
381668	其他火锅	小肥羊（莘谭路店）	小肥羊 
381688	其他西餐	豪享来（上海四川中路店）	豪享来 
381696	其他自助餐	淳大万丽酒店	淳大万丽酒店大堂酒吧 
381696	其他自助餐	淳大万丽酒店	淳大万丽酒店 
381712	其他自助餐	建国宾馆葵园自助晚餐	建国宾馆葵园自助晚餐 
381712	其他自助餐	建国宾馆葵园自助晚餐	上海建国宾馆楚庭阁餐厅 
381712	其他自助餐	建国宾馆葵园自助晚餐	建国宾馆饼房 
381712	其他自助餐	建国宾馆葵园自助晚餐	建国宾馆玉屏玉泉厅 
381724	其他自助餐	上海金茂君悦咖啡厅	上海金茂君悦咖啡厅 
381728	其他自助餐	虹桥迎宾馆棕榈岛咖啡厅	虹桥迎宾馆棕榈岛咖啡厅 
381728	其他自助餐	虹桥迎宾馆棕榈岛咖啡厅	虹桥迎宾馆咖啡厅 
381796	其他火锅	小羊羔	小羊羔 
381852	其他自助餐	银星皇冠假日酒店星缘咖啡厅	星路咖啡吧 
381852	其他自助餐	银星皇冠假日酒店星缘咖啡厅	星光吧 
381852	其他自助餐	银星皇冠假日酒店星缘咖啡厅	银星皇冠假日酒店星缘咖啡厅 
381852	其他自助餐	银星皇冠假日酒店星缘咖啡厅	银星皇冠食品外卖部 
381852	其他自助餐	银星皇冠假日酒店星缘咖啡厅	银星皇冠假日酒店 
381852	其他自助餐	银星皇冠假日酒店星缘咖啡厅	上海银星皇冠假日酒店 
381872	其他西餐	沙龙餐厅（虹桥内厅店）	沙龙餐厅 
381972	其他日本菜	源氏	源氏 
382012	其他烧烤	老刘烧烤	老刘烧烤 
382100	其他日本菜	味千拉面（上海仙霞店）	味千拉面 
382164	其他烧烤	西域郎烧烤（栖山路店）	西域郎烧烤 
382248	其他火锅	雪园冬来顺	雪园冬来顺 
382248	其他火锅	雪园冬来顺	冬来顺 
382296	其他日本菜	一龙烧肉	一龙烧肉 
382296	其他日本菜	一龙烧肉	一龙炭烧 
382416	其他烧烤	西北羊烧烤	西北羊烧烤 
382432	其他日本菜	渔福（延安店）	渔福 
382460	其他火锅	荣章羊肉馆	荣章羊肉馆 
382480	其他西餐	沙龙餐厅（浦东机场一店）	沙龙餐厅 
382484	其他火锅	泰煌火锅（闸北店）	泰煌火锅 
382536	其他烧烤	图门串烤（云南南路店）	图门串烤 
382620	其他火锅	苏武牧羊（延长店）	苏武牧羊 
382648	其他火锅	谭火锅（中兴店）	谭火锅 
382668	其他火锅	鼎味火锅（嘉定店）	鼎味火锅 
382936	其他日本菜	蓝屋	蓝屋 
382948	其他烧烤	图门串烤（南汇店）	图门串烤 
383056	其他火锅	九佰碗锅庄	九佰碗锅庄 
383076	其他自助餐	上海新世界丽笙大酒店咖啡苑	新世界丽笙酒店大堂吧 
383076	其他自助餐	上海新世界丽笙大酒店咖啡苑	上海新世界丽笙大酒店咖啡苑 
383076	其他自助餐	上海新世界丽笙大酒店咖啡苑	新世界丽笙大酒店旋景餐厅 
383076	其他自助餐	上海新世界丽笙大酒店咖啡苑	新世界丽笙大酒店停车场 
383076	其他自助餐	上海新世界丽笙大酒店咖啡苑	上海新世界丽笙大酒店自助晚餐 
383076	其他自助餐	上海新世界丽笙大酒店咖啡苑	丽笙星空酒吧 
383092	其他火锅	小绵羊（莘庄店）	小绵羊火锅 
383096	其他日本菜	三轮（虹桥路店）	三轮 
383132	其他日本菜	喜多郎和汉料理	喜多郎和汉料理 
383184	其他自助餐	南新雅金莱自助餐厅	南新雅金莱自助餐厅 
383340	其他日本菜	白木屋居酒屋（虹桥店）	白木屋居酒屋 
383440	其他西餐	诺亚西餐	诺亚西餐 
383476	其他烧烤	小马烧烤	小马烧烤 
383480	其他自助餐	意浓坊	意浓坊 
383524	其他烧烤	许记烤羊肉	许记烤羊肉 
383604	其他自助餐	东方滨江大酒店滨江厅	东方滨江大酒店 
383604	其他自助餐	东方滨江大酒店滨江厅	东方滨江大酒店滨江厅 
383604	其他自助餐	东方滨江大酒店滨江厅	上海国际会议中心东方滨江大酒店 
383612	其他烧烤	顺子烧烤	顺子烧烤 
383636	其他火锅	川江号子	川江号子 
383652	其他日本菜	吉兆日本料理	吉兆手握寿司 
383716	其他日本菜	鹤丸	鹤丸 
383764	其他火锅	川福火锅（松江店）	川福火锅 
383828	其他火锅	妙生火锅（周浦店）	妙生火锅 
383888	其他火锅	好邻居火锅	好邻居火锅 
383956	其他日本菜	烧肉门	烧肉门 
384000	其他西餐	新元素餐厅（淮海中路店）	新元素餐厅 
384028	其他西餐	MoCA on the Park	MoCA on the Park 
384060	其他日本菜	鱼鱼居酒屋	鱼鱼海鲜日本料理 
384060	其他日本菜	鱼鱼居酒屋	鱼鱼居酒屋 
384100	其他火锅	杨同兴饭庄清真涮锅	杨同兴饭庄清真涮锅 
384100	其他火锅	杨同兴饭庄清真涮锅	杨同兴清真牛肉馆 
384216	其他日本菜	天家（华山路店）	天家 
384336	其他日本菜	花月亭	花月亭 
384368	其他火锅	红辣椒	红辣椒 
384416	其他日本菜	禅ZEN日本料理	富豪东亚酒店岩奈贺日餐厅 
384416	其他日本菜	禅ZEN日本料理	禅ZEN日本料理 
384416	其他日本菜	禅ZEN日本料理	禅zen日本料理 
384420	其他火锅	重庆烧鸡公火锅	重庆烧鸡公火锅 
389236	其他日本菜	竹亭	竹亭 
389436	其他烧烤	老刘烧烤摊	老刘烧烤摊 
389568	其他西餐	豪享来（上海五莲店）	豪享来 
389612	其他烧烤	春晖路烧烤	春晖路烧烤 
390896	其他烧烤	河河亭	河河亭 
391168	其他日本菜	新藤亭日本料理	新藤亭日本料理 
391168	其他日本菜	新藤亭日本料理	新藤亭 
391172	其他日本菜	莲日本料理	莲日本料理 
391216	其他烧烤	淘气烧烤（合肥路店）	淘气烧烤 
391268	其他烧烤	甜爱路烤肉摊	甜爱路烤肉摊 
391352	其他烧烤	有家烧烤	有家烧烤 
391356	其他火锅	佳养记百味鸡煲（水清路店）	佳养记百味鸡煲 
391480	其他自助餐	复旦皇冠假日酒店融咖啡	上海复旦皇冠假日酒店 
391480	其他自助餐	复旦皇冠假日酒店融咖啡	复旦皇冠假日酒店融咖啡 
391496	其他西餐	上海新世界丽笙大酒店旋景餐厅	上海新世界丽笙大酒店旋景餐厅 
391556	其他烧烤	老马羊肉馆烧烤摊	老马羊肉馆烧烤摊 
391604	其他烧烤	63路终点站烧烤	63路终点站烧烤 
391652	其他自助餐	金晨物业餐厅	新金桥大厦21楼餐厅 
391652	其他自助餐	金晨物业餐厅	金晨物业餐厅 
84932170	其他烧烤	小酒吧烧烤大全	小酒吧烧烤大全 
84935240	其他西餐	Domino's Pizza, Nishishinjuku	Domino's Pizza, Nishishinjuku 
84935264	其他烧烤	洋洋烧烤	洋洋烧烤 
64583840	其他火锅	终于等到你	终于等到你 
84940386	其他烧烤	崔家全羊烧烤（崔家饭庄）	崔家全羊烧烤（崔家饭庄） 
84941381	其他火锅	苏北羊肉	苏北羊肉 
5673507	其他烧烤	老蒙烤羊排	老蒙烤羊排 
84944452	其他日本菜	Zentei Yasuda	Zentei Yasuda 
84944507	其他烧烤	台湾河海山烤香肠	台湾河海山烤香肠 
84945477	其他日本菜	钱宝儿手卷寿司（三山街店）	钱宝儿手卷寿司 
84945502	其他烧烤	长昊烤肉	长昊烤肉 
84947570	其他日本菜	KITARA MENYA 喜多乐	KITARA MENYA 喜多乐 
84948561	其他日本菜	Dining Shunkashuto	Dining Shunkashuto 
84948561	其他日本菜	Dining Shunkashuto	食堂春夏秋冬 
84949589	其他火锅	大铜锤鹅庄	大铜锤鹅庄 
84950604	其他日本菜	Kozeni Sushi	Kozeni Sushi 
84951650	其他烧烤	三好烧烤	三好烧烤 
84952662	其他火锅	萧县丁里羊肉馆	萧县丁里羊肉馆 
84952684	其他日本菜	Aoi Country Club	Aoi Country Club 
84953705	其他日本菜	Fushimi	Fushimi 
84953707	其他日本菜	禾绿回转寿司（信德店）	禾绿回转寿司 
84953722	其他火锅	坏坏火锅	坏坏火锅 
84957786	其他烧烤	兄弟菜馆无烟烧烤店	兄弟菜馆无烟烧烤店 
84958797	其他日本菜	Umairu	Umairu 
84964936	其他火锅	万顺祥肥牛火锅	万顺祥肥牛火锅 
84965959	其他火锅	禾百味砂锅饭	禾百味砂锅饭 
84966005	其他日本菜	海货日式料理	海货日式料理 
84966009	其他火锅	捞友记火锅	捞友记火锅 
84967006	其他烧烤	郑州烩面·烧烤·家常菜	郑州烩面·烧烤·家常菜 
84967012	其他日本菜	松屋フーズ針中野店	松屋フーズ針中野店 
84967014	其他日本菜	Seajack Kamiyasu	Seajack Kamiyasu 
84967027	其他火锅	川味香老火锅	川味香老火锅 
84969074	其他火锅	御香肥牛	御香肥牛 
84970072	其他火锅	徐闻火焰山	徐闻火焰山 
84970100	其他烧烤	小范烧烤	小范烧烤 
84971090	其他烧烤	阳城烧烤	阳城烧烤 
84971101	其他火锅	贵州彭氏啤酒鸭馆	贵州彭氏啤酒鸭馆 
84972150	其他日本菜	Chabo	Chabo 
84974201	其他火锅	巴东羊肉大面	巴东羊肉大面 
84975188	其他日本菜	焼とり美膳	焼とり美膳 
84975212	其他火锅	崽儿老火锅	崽儿老火锅 
84977223	其他自助餐	加麦自助餐厅	加麦自助餐厅 
84978243	其他日本菜	蝦夷寿司	蝦夷寿司 
84978249	其他日本菜	Fujidon Yakiniku	Fujidon Yakiniku 
84979271	其他火锅	老妈兔头.鲜菌排骨汤锅	老妈兔头.鲜菌排骨汤锅 
84979297	其他日本菜	Daidokoroyatateyama	Daidokoroyatateyama 
84979297	其他日本菜	Daidokoroyatateyama	台所家館山店 
84980299	其他烧烤	烧烤吧	烧烤吧 
84981313	其他烧烤	八戒香烤猪蹄	八戒香烤猪蹄 
84981359	其他烧烤	神玛海鲜烧烤	神玛海鲜烧烤 
84985442	其他西餐	ピザーラ小豆沢店	ピザーラ小豆沢店 
84986465	其他日本菜	清瀧軒	清瀧軒 
84987464	其他火锅	小肥羊	小肥羊 
84987487	其他日本菜	Okonomiyaki Hiroshima	Okonomiyaki Hiroshima 
84987487	其他日本菜	Okonomiyaki Hiroshima	お好み焼ひろしま 
84989520	其他日本菜	照見党	照見党 
84990531	其他烧烤	满沐烧烤	满沐酒楼 
84990531	其他烧烤	满沐烧烤	满沐烧烤 
84990560	其他火锅	永泰園火锅烧烤	永泰園火锅烧烤 
84993604	其他火锅	重庆聚友·快车道光华	重庆聚友·快车道光华 
84994671	其他火锅	老买家羊骨头	老买家羊骨头 
84994673	其他烧烤	念三纯木炭烤王	纯木炭烤王 
84994673	其他烧烤	念三纯木炭烤王	念三纯木炭烤王 
84997721	其他烧烤	长留五花烧烤	长留五花烧烤 
85000793	其他火锅	皇家肥牛大酒店	皇家肥牛大酒店 
